Period,Inflation (Can),Inflation (US),GDP (B$),Empl.Per. (M),CPI (Can),CPI (US),CC (Can),PC Util (Can),PC Util (US),Bus Conf (Can),Bus Conf (US),TSX,Retail YoY%,M3 T$,Gov Sp M$,EI (000s),Disp.Inc. M$,Consum.Cr. M$,Exports M$,Tourist Arr. (Persons)
2017-11-11,2.033333333333333,2.166666666666667,1915.9886666666669,18.4649,131.13333333333335,247.49733333333333,55.1,81.83333333333333,77.83333333333333,1.72,31.36333333333333,16081.333333333334,6.466666666666667,2.2747573333333335,136558.33333333334,503883.3333333333,405428.6666666667,738800.3333333334,46845.73333333334,1847797.6666666667
2017-11-12,2.026666666666667,2.1633333333333336,1916.2235333333335,18.46746,131.11666666666667,247.50926666666666,55.07,81.84666666666666,77.83666666666667,1.733,31.861666666666665,16080.166666666666,6.423333333333334,2.274997866666667,136566.36666666667,503502.6666666667,405424.0333333333,738899.5666666667,46857.41666666667,1859123.1333333333
2017-11-13,2.02,2.16,1916.4584000000002,18.47002,131.10000000000002,247.5212,55.04,81.86,77.84,1.746,32.36,16079.0,6.38,2.2752384,136574.4,503122.0,405419.4,738998.8,46869.1,1870448.6
2017-11-14,2.013333333333333,2.1566666666666667,1916.693266666667,18.47258,131.08333333333334,247.53313333333332,55.01,81.87333333333333,77.84333333333333,1.7590000000000001,32.858333333333334,16077.833333333334,6.336666666666667,2.2754789333333334,136582.43333333332,502741.3333333333,405414.76666666666,739098.0333333333,46880.78333333333,1881774.0666666667
2017-11-15,2.006666666666667,2.1533333333333333,1916.9281333333336,18.47514,131.0666666666667,247.54506666666666,54.98,81.88666666666667,77.84666666666666,1.772,33.35666666666667,16076.666666666666,6.293333333333333,2.2757194666666667,136590.46666666667,502360.6666666667,405410.13333333336,739197.2666666667,46892.46666666667,1893099.5333333332
2017-11-16,2.0,2.1500000000000004,1917.163,18.4777,131.05,247.557,54.95,81.9,77.85,1.7850000000000001,33.855,16075.5,6.25,2.27596,136598.5,501980.0,405405.5,739296.5,46904.15,1904425.0
2017-11-17,1.9933333333333334,2.146666666666667,1917.3978666666667,18.48026,131.03333333333333,247.56893333333332,54.92,81.91333333333333,77.85333333333334,1.798,34.35333333333333,16074.333333333334,6.206666666666667,2.2762005333333333,136606.53333333333,501599.3333333333,405400.86666666664,739395.7333333333,46915.833333333336,1915750.4666666668
2017-11-18,1.9866666666666666,2.1433333333333335,1917.6327333333334,18.48282,131.01666666666668,247.58086666666665,54.89,81.92666666666666,77.85666666666667,1.811,34.85166666666667,16073.166666666666,6.163333333333333,2.2764410666666666,136614.56666666668,501218.6666666667,405396.23333333334,739494.9666666667,46927.51666666667,1927075.9333333333
2017-11-19,1.98,2.14,1917.8676,18.48538,131.0,247.59279999999998,54.86,81.94,77.86,1.824,35.349999999999994,16072.0,6.12,2.2766816,136622.6,500838.0,405391.6,739594.2,46939.200000000004,1938401.4
2017-11-20,1.9733333333333334,2.1366666666666667,1918.1024666666667,18.487940000000002,130.98333333333335,247.60473333333331,54.83,81.95333333333333,77.86333333333333,1.837,35.84833333333333,16070.833333333334,6.076666666666666,2.276922133333333,136630.63333333333,500457.3333333333,405386.9666666667,739693.4333333333,46950.88333333333,1949726.8666666667
2017-11-21,1.9666666666666666,2.1333333333333333,1918.3373333333334,18.4905,130.96666666666667,247.61666666666665,54.8,81.96666666666667,77.86666666666667,1.85,36.346666666666664,16069.666666666666,6.033333333333333,2.2771626666666664,136638.66666666666,500076.6666666667,405382.3333333333,739792.6666666666,46962.566666666666,1961052.3333333333
2017-11-22,1.96,2.13,1918.5722,18.49306,130.95000000000002,247.62859999999998,54.769999999999996,81.97999999999999,77.87,1.863,36.845,16068.5,5.99,2.2774031999999997,136646.7,499696.0,405377.7,739891.9,46974.25,1972377.8
2017-11-23,1.9533333333333334,2.126666666666667,1918.8070666666667,18.495620000000002,130.93333333333334,247.6405333333333,54.74,81.99333333333333,77.87333333333333,1.876,37.343333333333334,16067.333333333334,5.946666666666666,2.277643733333333,136654.73333333334,499315.3333333333,405373.06666666665,739991.1333333333,46985.933333333334,1983703.2666666666
2017-11-24,1.9466666666666665,2.1233333333333335,1919.0419333333334,18.49818,130.91666666666669,247.65246666666667,54.71,82.00666666666666,77.87666666666667,1.889,37.84166666666667,16066.166666666666,5.903333333333333,2.2778842666666668,136662.76666666666,498934.6666666667,405368.43333333335,740090.3666666667,46997.61666666667,1995028.7333333334
2017-11-25,1.94,2.12,1919.2768,18.50074,130.9,247.6644,54.68,82.02,77.88000000000001,1.902,38.339999999999996,16065.0,5.859999999999999,2.2781248,136670.8,498554.0,405363.8,740189.6,47009.3,2006354.2
2017-11-26,1.9333333333333333,2.1166666666666667,1919.5116666666668,18.503300000000003,130.88333333333335,247.67633333333333,54.65,82.03333333333333,77.88333333333334,1.915,38.83833333333333,16063.833333333334,5.816666666666666,2.2783653333333334,136678.83333333334,498173.3333333333,405359.1666666667,740288.8333333334,47020.98333333334,2017679.6666666667
2017-11-27,1.9266666666666665,2.1133333333333333,1919.7465333333334,18.505860000000002,130.86666666666667,247.68826666666666,54.62,82.04666666666667,77.88666666666667,1.928,39.336666666666666,16062.666666666666,5.773333333333333,2.2786058666666666,136686.86666666667,497792.6666666667,405354.5333333333,740388.0666666667,47032.66666666667,2029005.1333333333
2017-11-28,1.92,2.1100000000000003,1919.9814000000001,18.50842,130.85000000000002,247.7002,54.59,82.06,77.89,1.9409999999999998,39.834999999999994,16061.5,5.7299999999999995,2.2788464,136694.9,497412.0,405349.9,740487.3,47044.35,2040330.6
2017-11-29,1.9133333333333333,2.106666666666667,1920.2162666666668,18.51098,130.83333333333334,247.71213333333333,54.56,82.07333333333332,77.89333333333335,1.954,40.33333333333333,16060.333333333334,5.6866666666666665,2.2790869333333332,136702.93333333332,497031.3333333333,405345.26666666666,740586.5333333333,47056.03333333333,2051656.0666666667
2017-11-30,1.9066666666666665,2.1033333333333335,1920.4511333333335,18.513540000000003,130.8166666666667,247.72406666666666,54.53,82.08666666666666,77.89666666666668,1.967,40.83166666666666,16059.166666666666,5.643333333333333,2.2793274666666665,136710.96666666667,496650.6666666667,405340.63333333336,740685.7666666667,47067.71666666667,2062981.5333333332
2017-12-01,1.9,2.1,1920.6860000000001,18.5161,130.8,247.736,54.5,82.1,77.9,1.98,41.33,16058.0,5.6,2.279568,136719.0,496270.0,405336.0,740785.0,47079.4,2074307.0
2017-12-02,1.8935483870967742,2.1,1920.6517096774196,18.51351290322581,130.82903225806453,247.76777419354838,54.519354838709674,82.11290322580645,77.9,1.9758064516129032,41.119032258064514,16063.0,5.516129032258064,2.279220258064516,136734.48387096773,496337.0967741936,405331.5483870968,740739.1290322581,47048.61290322581,2054688.2258064516
2017-12-03,1.8870967741935483,2.1,1920.6174193548388,18.510925806451613,130.85806451612905,247.79954838709676,54.538709677419355,82.1258064516129,77.9,1.9716129032258065,40.90806451612903,16068.0,5.4322580645161285,2.278872516129032,136749.96774193548,496404.1935483871,405327.0967741936,740693.2580645161,47017.82580645161,2035069.4516129033
2017-12-04,1.8806451612903226,2.1,1920.5831290322583,18.50833870967742,130.88709677419357,247.83132258064515,54.55806451612903,82.13870967741936,77.9,1.9674193548387098,40.69709677419355,16073.0,5.348387096774193,2.2785247741935484,136765.4516129032,496471.29032258067,405322.6451612903,740647.3870967742,46987.03870967742,2015450.677419355
2017-12-05,1.8741935483870966,2.1,1920.5488387096775,18.50575161290323,130.91612903225808,247.86309677419354,54.57741935483871,82.1516129032258,77.9,1.9632258064516128,40.48612903225806,16078.0,5.264516129032257,2.2781770322580646,136780.93548387097,496538.3870967742,405318.1935483871,740601.5161290322,46956.25161290323,1995831.9032258065
2017-12-06,1.867741935483871,2.1,1920.514548387097,18.503164516129033,130.9451612903226,247.89487096774192,54.596774193548384,82.16451612903225,77.9,1.959032258064516,40.27516129032258,16083.0,5.180645161290323,2.2778292903225807,136796.4193548387,496605.48387096776,405313.7419354839,740555.6451612903,46925.46451612903,1976213.129032258
2017-12-07,1.8612903225806452,2.1,1920.4802580645162,18.50057741935484,130.9741935483871,247.9266451612903,54.616129032258065,82.1774193548387,77.9,1.9548387096774194,40.064193548387095,16088.0,5.096774193548387,2.2774815483870965,136811.90322580645,496672.5806451613,405309.29032258067,740509.7741935484,46894.67741935484,1956594.3548387096
2017-12-08,1.8548387096774193,2.1,1920.4459677419356,18.497990322580648,131.0032258064516,247.9584193548387,54.63548387096774,82.19032258064516,77.9,1.9506451612903226,39.85322580645161,16093.0,5.012903225806451,2.2771338064516127,136827.38709677418,496739.67741935485,405304.8387096774,740463.9032258064,46863.89032258065,1936975.5806451612
2017-12-09,1.8483870967741935,2.1,1920.4116774193549,18.495403225806452,131.03225806451613,247.99019354838708,54.65483870967742,82.20322580645161,77.9,1.9464516129032259,39.64225806451613,16098.0,4.929032258064516,2.276786064516129,136842.87096774194,496806.77419354836,405300.3870967742,740418.0322580645,46833.10322580645,1917356.8064516129
2017-12-10,1.8419354838709676,2.1,1920.3773870967743,18.49281612903226,131.06129032258065,248.02196774193547,54.674193548387095,82.21612903225807,77.9,1.9422580645161291,39.431290322580644,16103.0,4.84516129032258,2.276438322580645,136858.35483870967,496873.87096774194,405295.93548387097,740372.1612903225,46802.31612903226,1897738.0322580645
2017-12-11,1.835483870967742,2.1,1920.3430967741936,18.490229032258064,131.09032258064516,248.05374193548386,54.693548387096776,82.2290322580645,77.9,1.9380645161290322,39.22032258064516,16108.0,4.761290322580645,2.2760905806451612,136873.83870967742,496940.96774193546,405291.48387096776,740326.2903225806,46771.52903225806,1878119.2580645161
2017-12-12,1.829032258064516,2.1,1920.308806451613,18.48764193548387,131.11935483870968,248.08551612903224,54.71290322580645,82.24193548387096,77.9,1.9338709677419355,39.009354838709676,16113.0,4.677419354838709,2.2757428387096774,136889.32258064515,497008.06451612903,405287.03225806454,740280.4193548387,46740.74193548387,1858500.4838709678
2017-12-13,1.8225806451612903,2.1,1920.2745161290322,18.48505483870968,131.1483870967742,248.11729032258063,54.73225806451613,82.25483870967741,77.9,1.9296774193548387,38.79838709677419,16118.0,4.593548387096774,2.2753950967741936,136904.8064516129,497075.1612903226,405282.5806451613,740234.5483870967,46709.95483870968,1838881.7096774194
2017-12-14,1.8161290322580645,2.1,1920.2402258064517,18.482467741935483,131.17741935483872,248.14906451612902,54.751612903225805,82.26774193548387,77.9,1.925483870967742,38.58741935483871,16123.0,4.509677419354839,2.27504735483871,136920.29032258064,497142.2580645161,405278.12903225806,740188.6774193548,46679.16774193548,1819262.935483871
2017-12-15,1.8096774193548386,2.1,1920.205935483871,18.47988064516129,131.20645161290324,248.1808387096774,54.770967741935486,82.28064516129032,77.9,1.9212903225806452,38.376451612903224,16128.0,4.425806451612903,2.274699612903226,136935.7741935484,497209.3548387097,405273.67741935485,740142.8064516129,46648.38064516129,1799644.1612903227
2017-12-16,1.803225806451613,2.1,1920.1716451612904,18.4772935483871,131.23548387096776,248.2126129032258,54.79032258064516,82.29354838709678,77.9,1.9170967741935485,38.16548387096774,16133.0,4.341935483870968,2.274351870967742,136951.25806451612,497276.4516129032,405269.22580645164,740096.9354838709,46617.5935483871,1780025.3870967743
2017-12-17,1.796774193548387,2.1,1920.1373548387096,18.474706451612903,131.26451612903224,248.24438709677418,54.80967741935484,82.30645161290322,77.9,1.9129032258064516,37.95451612903226,16138.0,4.258064516129032,2.274004129032258,136966.74193548388,497343.5483870968,405264.77419354836,740051.0645161291,46586.8064516129,1760406.6129032257
2017-12-18,1.7903225806451613,2.1,1920.103064516129,18.47211935483871,131.29354838709676,248.27616129032256,54.829032258064515,82.31935483870967,77.9,1.9087096774193548,37.74354838709677,16143.0,4.174193548387096,2.273656387096774,136982.2258064516,497410.6451612903,405260.32258064515,740005.1935483871,46556.01935483871,1740787.8387096776
2017-12-19,1.7838709677419353,2.1,1920.0687741935483,18.46953225806452,131.32258064516128,248.30793548387095,54.848387096774196,82.33225806451613,77.9,1.904516129032258,37.53258064516129,16148.0,4.090322580645161,2.2733086451612903,136997.70967741936,497477.7419354839,405255.87096774194,739959.3225806452,46525.23225806452,1721169.064516129
2017-12-20,1.7774193548387096,2.1,1920.0344838709677,18.466945161290322,131.3516129032258,248.33970967741934,54.86774193548387,82.34516129032258,77.9,1.9003225806451614,37.321612903225805,16153.0,4.006451612903225,2.2729609032258065,137013.1935483871,497544.8387096774,405251.4193548387,739913.4516129033,46494.44516129032,1701550.2903225806
2017-12-21,1.770967741935484,2.1,1920.000193548387,18.46435806451613,131.38064516129032,248.37148387096772,54.88709677419355,82.35806451612903,77.9,1.8961290322580646,37.11064516129032,16158.0,3.92258064516129,2.2726131612903226,137028.67741935485,497611.93548387097,405246.96774193546,739867.5806451613,46463.65806451613,1681931.5161290322
2017-12-22,1.764516129032258,2.1,1919.9659032258064,18.461770967741938,131.40967741935484,248.4032580645161,54.906451612903226,82.37096774193549,77.9,1.8919354838709679,36.89967741935484,16163.0,3.8387096774193545,2.272265419354839,137044.16129032258,497679.03225806454,405242.51612903224,739821.7096774194,46432.87096774194,1662312.7419354839
2017-12-23,1.7580645161290323,2.1,1919.9316129032256,18.459183870967742,131.43870967741935,248.4350322580645,54.92580645161291,82.38387096774193,77.9,1.887741935483871,36.688709677419354,16168.0,3.7548387096774194,2.271917677419355,137059.64516129033,497746.12903225806,405238.06451612903,739775.8387096775,46402.08387096774,1642693.9677419355
2017-12-24,1.7516129032258063,2.1,1919.897322580645,18.45659677419355,131.46774193548387,248.46680645161288,54.94516129032258,82.39677419354838,77.9,1.8835483870967742,36.47774193548387,16173.0,3.670967741935484,2.271569935483871,137075.12903225806,497813.22580645164,405233.6129032258,739729.9677419355,46371.29677419355,1623075.1935483871
2017-12-25,1.7451612903225806,2.1,1919.8630322580643,18.454009677419354,131.4967741935484,248.49858064516127,54.96451612903226,82.40967741935484,77.9,1.8793548387096775,36.266774193548386,16178.0,3.587096774193548,2.2712221935483874,137090.61290322582,497880.32258064515,405229.1612903226,739684.0967741936,46340.50967741935,1603456.4193548388
2017-12-26,1.738709677419355,2.1,1919.8287419354838,18.45142258064516,131.5258064516129,248.53035483870966,54.983870967741936,82.42258064516129,77.9,1.8751612903225807,36.0558064516129,16183.0,3.5032258064516126,2.2708744516129036,137106.09677419355,497947.4193548387,405224.70967741933,739638.2258064516,46309.72258064516,1583837.6451612904
2017-12-27,1.732258064516129,2.1,1919.794451612903,18.44883548387097,131.5548387096774,248.56212903225804,55.00322580645162,82.43548387096774,77.9,1.870967741935484,35.84483870967742,16188.0,3.419354838709677,2.2705267096774193,137121.5806451613,498014.51612903224,405220.2580645161,739592.3548387097,46278.93548387097,1564218.870967742
2017-12-28,1.7258064516129032,2.1,1919.7601612903225,18.446248387096773,131.58387096774192,248.59390322580643,55.02258064516129,82.4483870967742,77.9,1.8667741935483873,35.633870967741935,16193.0,3.335483870967742,2.2701789677419355,137137.06451612903,498081.6129032258,405215.8064516129,739546.4838709678,46248.14838709677,1544600.0967741935
2017-12-29,1.7193548387096773,2.1,1919.7258709677417,18.44366129032258,131.61290322580643,248.62567741935482,55.04193548387097,82.46129032258064,77.9,1.8625806451612905,35.42290322580645,16198.0,3.2516129032258063,2.2698312258064517,137152.5483870968,498148.70967741933,405211.3548387097,739500.6129032258,46217.36129032258,1524981.3225806453
2017-12-30,1.7129032258064516,2.1,1919.6915806451611,18.44107419354839,131.64193548387095,248.6574516129032,55.061290322580646,82.47419354838709,77.9,1.8583870967741936,35.21193548387097,16203.0,3.1677419354838707,2.269483483870968,137168.03225806452,498215.8064516129,405206.9032258064,739454.7419354839,46186.57419354839,1505362.5483870967
2017-12-31,1.706451612903226,2.1,1919.6572903225804,18.438487096774193,131.67096774193547,248.6892258064516,55.08064516129033,82.48709677419355,77.9,1.8541935483870968,35.00096774193548,16208.0,3.0838709677419356,2.269135741935484,137183.51612903227,498282.9032258064,405202.4516129032,739408.8709677419,46155.78709677419,1485743.7741935484
2018-01-01,1.7,2.1,1919.6229999999998,18.4359,131.7,248.72099999999998,55.1,82.5,77.9,1.85,34.79,16213.0,3.0,2.2687880000000002,137199.0,498350.0,405198.0,739363.0,46125.0,1466125.0
2018-01-02,1.7161290322580645,2.103225806451613,1919.867064516129,18.436645161290322,131.7258064516129,248.73967741935482,55.119354838709675,82.51612903225806,77.90967741935485,1.845483870967742,34.70935483870968,16203.548387096775,3.02258064516129,2.269674064516129,137209.96774193548,497889.3548387097,405193.5483870968,739391.9032258064,46149.670967741935,1468064.8709677418
2018-01-03,1.732258064516129,2.106451612903226,1920.1111290322578,18.437390322580644,131.7516129032258,248.75835483870966,55.13870967741936,82.53225806451613,77.91935483870968,1.840967741935484,34.62870967741935,16194.09677419355,3.045161290322581,2.2705601290322583,137220.93548387097,497428.70967741933,405189.0967741936,739420.8064516129,46174.34193548387,1470004.7419354839
2018-01-04,1.7483870967741935,2.109677419354839,1920.355193548387,18.43813548387097,131.7774193548387,248.7770322580645,55.15806451612903,82.54838709677419,77.92903225806452,1.8364516129032258,34.54806451612903,16184.645161290322,3.067741935483871,2.271446193548387,137231.90322580645,496968.06451612903,405184.6451612903,739449.7096774194,46199.012903225805,1471944.6129032257
2018-01-05,1.764516129032258,2.1129032258064515,1920.5992580645159,18.43888064516129,131.8032258064516,248.79570967741932,55.17741935483871,82.56451612903226,77.93870967741935,1.8319354838709678,34.46741935483871,16175.193548387097,3.0903225806451613,2.2723322580645164,137242.87096774194,496507.4193548387,405180.1935483871,739478.6129032258,46223.68387096774,1473884.4838709678
2018-01-06,1.7806451612903227,2.1161290322580646,1920.843322580645,18.439625806451613,131.8290322580645,248.81438709677417,55.196774193548386,82.58064516129032,77.9483870967742,1.8274193548387097,34.38677419354838,16165.741935483871,3.1129032258064515,2.2732183225806453,137253.83870967742,496046.77419354836,405175.7419354839,739507.5161290322,46248.354838709674,1475824.3548387096
2018-01-07,1.7967741935483872,2.1193548387096777,1921.087387096774,18.440370967741934,131.8548387096774,248.833064516129,55.21612903225807,82.59677419354838,77.95806451612904,1.8229032258064517,34.30612903225806,16156.290322580646,3.135483870967742,2.2741043870967745,137264.8064516129,495586.12903225806,405171.29032258067,739536.4193548387,46273.02580645162,1477764.2258064516
2018-01-08,1.8129032258064517,2.1225806451612903,1921.331451612903,18.44111612903226,131.88064516129032,248.85174193548386,55.23548387096774,82.61290322580645,77.96774193548387,1.8183870967741935,34.22548387096774,16146.838709677419,3.1580645161290324,2.2749904516129034,137275.7741935484,495125.48387096776,405166.8387096774,739565.3225806452,46297.69677419355,1479704.0967741935
2018-01-09,1.8290322580645162,2.1258064516129034,1921.5755161290322,18.44186129032258,131.90645161290323,248.8704193548387,55.25483870967742,82.62903225806451,77.97741935483872,1.8138709677419356,34.144838709677416,16137.387096774193,3.1806451612903226,2.2758765161290326,137286.74193548388,494664.8387096774,405162.3870967742,739594.2258064516,46322.367741935486,1481643.9677419355
2018-01-10,1.8451612903225807,2.1290322580645165,1921.819580645161,18.442606451612903,131.93225806451613,248.88909677419355,55.274193548387096,82.64516129032258,77.98709677419356,1.8093548387096774,34.064193548387095,16127.935483870968,3.203225806451613,2.2767625806451615,137297.70967741936,494204.1935483871,405157.93548387097,739623.1290322581,46347.03870967742,1483583.8387096773
2018-01-11,1.8612903225806452,2.132258064516129,1922.0636451612902,18.443351612903225,131.958064516129,248.90777419354836,55.29354838709678,82.66129032258064,77.99677419354839,1.8048387096774194,33.983548387096775,16118.483870967742,3.2258064516129035,2.2776486451612907,137308.67741935485,493743.5483870968,405153.48387096776,739652.0322580645,46371.709677419356,1485523.7096774194
2018-01-12,1.8774193548387097,2.135483870967742,1922.307709677419,18.444096774193547,131.98387096774192,248.9264516129032,55.31290322580645,82.6774193548387,78.00645161290323,1.8003225806451613,33.90290322580645,16109.032258064517,3.2483870967741937,2.2785347096774196,137319.64516129033,493282.9032258064,405149.03225806454,739680.9354838709,46396.38064516129,1487463.5806451612
2018-01-13,1.8935483870967742,2.138709677419355,1922.5517741935482,18.444841935483872,132.00967741935483,248.94512903225805,55.33225806451613,82.69354838709677,78.01612903225806,1.7958064516129033,33.82225806451613,16099.58064516129,3.270967741935484,2.2794207741935484,137330.61290322582,492822.2580645161,405144.5806451613,739709.8387096775,46421.051612903226,1489403.4516129033
2018-01-14,1.9096774193548387,2.141935483870968,1922.7958387096774,18.445587096774194,132.03548387096774,248.9638064516129,55.351612903225806,82.70967741935483,78.02580645161291,1.7912903225806451,33.74161290322581,16090.129032258064,3.293548387096774,2.2803068387096777,137341.5806451613,492361.6129032258,405140.12903225806,739738.7419354839,46445.72258064516,1491343.322580645
2018-01-15,1.9258064516129032,2.145161290322581,1923.0399032258063,18.446332258064515,132.06129032258065,248.98248387096774,55.37096774193549,82.7258064516129,78.03548387096775,1.7867741935483872,33.66096774193548,16080.677419354839,3.3161290322580648,2.2811929032258065,137352.5483870968,491900.96774193546,405135.67741935485,739767.6451612903,46470.393548387096,1493283.1935483871
2018-01-16,1.9419354838709677,2.1483870967741936,1923.2839677419354,18.447077419354837,132.08709677419355,249.00116129032259,55.39032258064516,82.74193548387096,78.04516129032258,1.782258064516129,33.58032258064516,16071.225806451614,3.338709677419355,2.2820789677419357,137363.51612903227,491440.32258064515,405131.22580645164,739796.5483870967,46495.06451612903,1495223.064516129
2018-01-17,1.9580645161290322,2.1516129032258067,1923.5280322580643,18.447822580645163,132.11290322580643,249.0198387096774,55.40967741935484,82.75806451612904,78.05483870967743,1.777741935483871,33.49967741935484,16061.774193548386,3.361290322580645,2.2829650322580646,137374.48387096773,490979.67741935485,405126.77419354836,739825.4516129033,46519.73548387097,1497162.935483871
2018-01-18,1.9741935483870967,2.1548387096774193,1923.7720967741934,18.448567741935484,132.13870967741934,249.03851612903225,55.42903225806452,82.7741935483871,78.06451612903226,1.7732258064516129,33.41903225806452,16052.322580645161,3.3838709677419354,2.283851096774194,137385.4516129032,490519.03225806454,405122.32258064515,739854.3548387097,46544.40645161291,1499102.8064516129
2018-01-19,1.9903225806451614,2.1580645161290324,1924.0161612903223,18.449312903225806,132.16451612903225,249.0571935483871,55.4483870967742,82.79032258064517,78.0741935483871,1.768709677419355,33.33838709677419,16042.870967741936,3.406451612903226,2.2847371612903227,137396.4193548387,490058.3870967742,405117.87096774194,739883.2580645161,46569.07741935484,1501042.677419355
2018-01-20,2.0064516129032257,2.1612903225806455,1924.2602258064514,18.450058064516128,132.19032258064516,249.07587096774193,55.46774193548387,82.80645161290323,78.08387096774194,1.7641935483870967,33.25774193548387,16033.41935483871,3.4290322580645163,2.285623225806452,137407.38709677418,489597.7419354839,405113.4193548387,739912.1612903225,46593.74838709678,1502982.5483870967
2018-01-21,2.02258064516129,2.164516129032258,1924.5042903225806,18.450803225806453,132.21612903225807,249.09454838709678,55.48709677419355,82.8225806451613,78.09354838709677,1.7596774193548388,33.17709677419355,16023.967741935483,3.4516129032258065,2.2865092903225808,137418.35483870967,489137.0967741936,405108.96774193546,739941.0645161291,46618.41935483871,1504922.4193548388
2018-01-22,2.038709677419355,2.167741935483871,1924.7483548387095,18.451548387096775,132.24193548387098,249.11322580645162,55.50645161290323,82.83870967741936,78.10322580645162,1.7551612903225806,33.09645161290322,16014.516129032258,3.4741935483870967,2.2873953548387096,137429.32258064515,488676.4516129032,405104.51612903224,739969.9677419355,46643.09032258065,1506862.2903225806
2018-01-23,2.054838709677419,2.170967741935484,1924.9924193548386,18.452293548387097,132.26774193548385,249.13190322580644,55.52580645161291,82.85483870967742,78.11290322580645,1.7506451612903227,33.0158064516129,16005.064516129032,3.4967741935483874,2.288281419354839,137440.29032258064,488215.8064516129,405100.06451612903,739998.8709677419,46667.76129032258,1508802.1612903227
2018-01-24,2.070967741935484,2.174193548387097,1925.2364838709675,18.45303870967742,132.29354838709676,249.15058064516128,55.54516129032258,82.87096774193549,78.12258064516129,1.7461290322580645,32.93516129032258,15995.612903225807,3.5193548387096776,2.2891674838709677,137451.25806451612,487755.1612903226,405095.6129032258,740027.7741935484,46692.43225806452,1510742.0322580645
2018-01-25,2.0870967741935487,2.17741935483871,1925.4805483870966,18.45378387096774,132.31935483870967,249.16925806451613,55.56451612903226,82.88709677419355,78.13225806451614,1.7416129032258065,32.854516129032255,15986.161290322581,3.541935483870968,2.290053548387097,137462.2258064516,487294.51612903224,405091.1612903226,740056.6774193548,46717.10322580645,1512681.9032258065
2018-01-26,2.103225806451613,2.1806451612903226,1925.7246129032258,18.454529032258066,132.34516129032258,249.18793548387097,55.58387096774194,82.90322580645162,78.14193548387097,1.7370967741935484,32.773870967741935,15976.709677419354,3.564516129032258,2.290939612903226,137473.1935483871,486833.87096774194,405086.70967741933,740085.5806451613,46741.77419354839,1514621.7741935484
2018-01-27,2.1193548387096777,2.1838709677419357,1925.9686774193547,18.455274193548387,132.3709677419355,249.20661290322582,55.60322580645162,82.91935483870968,78.15161290322581,1.7325806451612904,32.693225806451615,15967.258064516129,3.5870967741935487,2.291825677419355,137484.16129032258,486373.22580645164,405082.2580645161,740114.4838709678,46766.44516129033,1516561.6451612904
2018-01-28,2.135483870967742,2.1870967741935488,1926.2127419354838,18.45601935483871,132.3967741935484,249.22529032258066,55.62258064516129,82.93548387096774,78.16129032258065,1.7280645161290322,32.61258064516129,15957.806451612903,3.609677419354839,2.292711741935484,137495.12903225806,485912.5806451613,405077.8064516129,740143.3870967742,46791.11612903226,1518501.5161290322
2018-01-29,2.1516129032258067,2.1903225806451614,1926.4568064516127,18.45676451612903,132.42258064516128,249.24396774193548,55.641935483870974,82.95161290322581,78.17096774193548,1.7235483870967743,32.53193548387097,15948.354838709678,3.632258064516129,2.293597806451613,137506.09677419355,485451.93548387097,405073.3548387097,740172.2903225806,46815.7870967742,1520441.3870967743
2018-01-30,2.167741935483871,2.1935483870967745,1926.7008709677418,18.457509677419356,132.44838709677418,249.26264516129032,55.66129032258065,82.96774193548387,78.18064516129033,1.719032258064516,32.45129032258065,15938.90322580645,3.6548387096774198,2.294483870967742,137517.06451612903,484991.29032258067,405068.9032258064,740201.1935483871,46840.45806451613,1522381.2580645161
2018-01-31,2.1838709677419357,2.196774193548387,1926.9449354838707,18.458254838709678,132.4741935483871,249.28132258064517,55.68064516129033,82.98387096774194,78.19032258064516,1.714516129032258,32.37064516129032,15929.451612903225,3.67741935483871,2.2953699354838712,137528.03225806452,484530.6451612903,405064.4516129032,740230.0967741936,46865.12903225807,1524321.129032258
2018-02-01,2.2,2.2,1927.1889999999999,18.459,132.5,249.3,55.7,83.0,78.2,1.71,32.29,15920.0,3.7,2.296256,137539.0,484070.0,405060.0,740259.0,46889.8,1526261.0
2018-02-02,2.2035714285714287,2.2071428571428573,1927.3779642857141,18.461014285714285,132.5142857142857,249.30775,55.625,83.01428571428572,78.21785714285714,1.7053571428571428,32.28178571428571,15903.32142857143,3.6964285714285716,2.296470928571429,137551.14285714287,483768.9285714286,405074.21428571426,740369.7142857143,46943.00714285715,1538233.9285714286
2018-02-03,2.2071428571428573,2.2142857142857144,1927.5669285714284,18.46302857142857,132.52857142857144,249.31550000000001,55.550000000000004,83.02857142857142,78.2357142857143,1.7007142857142856,32.27357142857143,15886.642857142857,3.692857142857143,2.2966858571428572,137563.2857142857,483467.85714285716,405088.4285714286,740480.4285714285,46996.21428571429,1550206.857142857
2018-02-04,2.210714285714286,2.2214285714285715,1927.7558928571427,18.46504285714286,132.54285714285714,249.32325,55.475,83.04285714285714,78.25357142857143,1.6960714285714285,32.26535714285714,15869.964285714286,3.6892857142857145,2.2969007857142856,137575.42857142858,483166.78571428574,405102.64285714284,740591.1428571428,47049.42142857143,1562179.7857142857
